_id,userInputs,userID,sessionID,stationID,spaceID,siteID,clusterID,connectionTime,disconnectTime,kWhDelivered,doneChargingTime,timezone,WhPerMile,milesRequested,minutesAvailable,kWhRequested,requestedDeparture,modifiedAt,chargingCurrent,pilotSignal,numTimeStamps,kWhDeliveredPerTimeStamp,timestamps
5fdd57d8f9af8b16e6675e0e,"[{""userID"": 8677, ""milesRequested"": 50, ""WhPerMile"": 310, ""minutesAvailable"": 240, ""modifiedAt"": ""Tue, 01 Dec 2020 13:59:05 GMT"", ""paymentRequired"": true, ""requestedDeparture"": ""Tue, 01 Dec 2020 17:59:06 GMT"", ""kWhRequested"": 15.5}]",8677.0,5fdd57d8f9af8b16e6675e0e,2-39-131-30,CA-305,2,39,2020-12-01 13:59:06+00:00,2020-12-01 19:33:50+00:00,7.877,2020-12-01 15:20:41+00:00,America/Los_Angeles,310.0,50.0,240.0,15.5,2020-12-01 17:59:06+00:00,2020-12-01 13:59:05+00:00,32.0,32.0,16,0.4923125,10
5fdd57d8f9af8b16e6675e0e,"[{""userID"": 8677, ""milesRequested"": 50, ""WhPerMile"": 310, ""minutesAvailable"": 240, ""modifiedAt"": ""Tue, 01 Dec 2020 13:59:05 GMT"", ""paymentRequired"": true, ""requestedDeparture"": ""Tue, 01 Dec 2020 17:59:06 GMT"", ""kWhRequested"": 15.5}]",8677.0,5fdd57d8f9af8b16e6675e0e,2-39-131-30,CA-305,2,39,2020-12-01 13:59:06+00:00,2020-12-01 19:33:50+00:00,7.877,2020-12-01 15:20:41+00:00,America/Los_Angeles,310.0,50.0,240.0,15.5,2020-12-01 17:59:06+00:00,2020-12-01 13:59:05+00:00,32.0,32.0,16,0.4923125,11
5fdd57d8f9af8b16e6675e0e,"[{""userID"": 8677, ""milesRequested"": 50, ""WhPerMile"": 310, ""minutesAvailable"": 240, ""modifiedAt"": ""Tue, 01 Dec 2020 13:59:05 GMT"", ""paymentRequired"": true, ""requestedDeparture"": ""Tue, 01 Dec 2020 17:59:06 GMT"", ""kWhRequested"": 15.5}]",8677.0,5fdd57d8f9af8b16e6675e0e,2-39-131-30,CA-305,2,39,2020-12-01 13:59:06+00:00,2020-12-01 19:33:50+00:00,7.877,2020-12-01 15:20:41+00:00,America/Los_Angeles,310.0,50.0,240.0,15.5,2020-12-01 17:59:06+00:00,2020-12-01 13:59:05+00:00,32.0,32.0,16,0.4923125,12
5fdd57d8f9af8b16e6675e0e,"[{""userID"": 8677, ""milesRequested"": 50, ""WhPerMile"": 310, ""minutesAvailable"": 240, ""modifiedAt"": ""Tue, 01 Dec 2020 13:59:05 GMT"", ""paymentRequired"": true, ""requestedDeparture"": ""Tue, 01 Dec 2020 17:59:06 GMT"", ""kWhRequested"": 15.5}]",8677.0,5fdd57d8f9af8b16e6675e0e,2-39-131-30,CA-305,2,39,2020-12-01 13:59:06+00:00,2020-12-01 19:33:50+00:00,7.877,2020-12-01 15:20:41+00:00,America/Los_Angeles,310.0,50.0,240.0,15.5,2020-12-01 17:59:06+00:00,2020-12-01 13:59:05+00:00,32.0,32.0,16,0.4923125,13
5fdd57d8f9af8b16e6675e0e,"[{""userID"": 8677, ""milesRequested"": 50, ""WhPerMile"": 310, ""minutesAvailable"": 240, ""modifiedAt"": ""Tue, 01 Dec 2020 13:59:05 GMT"", ""paymentRequired"": true, ""requestedDeparture"": ""Tue, 01 Dec 2020 17:59:06 GMT"", ""kWhRequested"": 15.5}]",8677.0,5fdd57d8f9af8b16e6675e0e,2-39-131-30,CA-305,2,39,2020-12-01 13:59:06+00:00,2020-12-01 19:33:50+00:00,7.877,2020-12-01 15:20:41+00:00,America/Los_Angeles,310.0,50.0,240.0,15.5,2020-12-01 17:59:06+00:00,2020-12-01 13:59:05+00:00,32.0,32.0,16,0.4923125,14
5fdd57d8f9af8b16e6675e0e,"[{""userID"": 8677, ""milesRequested"": 50, ""WhPerMile"": 310, ""minutesAvailable"": 240, ""modifiedAt"": ""Tue, 01 Dec 2020 13:59:05 GMT"", ""paymentRequired"": true, ""requestedDeparture"": ""Tue, 01 Dec 2020 17:59:06 GMT"", ""kWhRequested"": 15.5}]",8677.0,5fdd57d8f9af8b16e6675e0e,2-39-131-30,CA-305,2,39,2020-12-01 13:59:06+00:00,2020-12-01 19:33:50+00:00,7.877,2020-12-01 15:20:41+00:00,America/Los_Angeles,310.0,50.0,240.0,15.5,2020-12-01 17:59:06+00:00,2020-12-01 13:59:05+00:00,32.0,32.0,16,0.4923125,15
5fdd57d8f9af8b16e6675e0f,"[{""userID"": 9048, ""milesRequested"": 30, ""WhPerMile"": 450, ""minutesAvailable"": 300, ""modifiedAt"": ""Tue, 01 Dec 2020 17:32:55 GMT"", ""paymentRequired"": true, ""requestedDeparture"": ""Tue, 01 Dec 2020 22:32:45 GMT"", ""kWhRequested"": 13.5}, {""userID"": 9048, ""milesRequested"": 30, ""WhPerMile"": 450, ""minutesAvailable"": 180, ""modifiedAt"": ""Tue, 01 Dec 2020 17:33:14 GMT"", ""paymentRequired"": true, ""requestedDeparture"": ""Tue, 01 Dec 2020 20:32:45 GMT"", ""kWhRequested"": 13.5}]",9048.0,5fdd57d8f9af8b16e6675e0f,2-39-139-28,CA-303,2,39,2020-12-01 17:32:45+00:00,2020-12-02 02:10:17+00:00,10.166,2020-12-01 20:29:36+00:00,America/Los_Angeles,450.0,30.0,300.0,13.5,2020-12-01 22:32:45+00:00,2020-12-01 17:32:55+00:00,32.0,32.0,35,0.29045714285714286,0
5fdd57d8f9af8b16e6675e0f,"[{""userID"": 9048, ""milesRequested"": 30, ""WhPerMile"": 450, ""minutesAvailable"": 300, ""modifiedAt"": ""Tue, 01 Dec 2020 17:32:55 GMT"", ""paymentRequired"": true, ""requestedDeparture"": ""Tue, 01 Dec 2020 22:32:45 GMT"", ""kWhRequested"": 13.5}, {""userID"": 9048, ""milesRequested"": 30, ""WhPerMile"": 450, ""minutesAvailable"": 180, ""modifiedAt"": ""Tue, 01 Dec 2020 17:33:14 GMT"", ""paymentRequired"": true, ""requestedDeparture"": ""Tue, 01 Dec 2020 20:32:45 GMT"", ""kWhRequested"": 13.5}]",9048.0,5fdd57d8f9af8b16e6675e0f,2-39-139-28,CA-303,2,39,2020-12-01 17:32:45+00:00,2020-12-02 02:10:17+00:00,10.166,2020-12-01 20:29:36+00:00,America/Los_Angeles,450.0,30.0,300.0,13.5,2020-12-01 22:32:45+00:00,2020-12-01 17:32:55+00:00,32.0,32.0,35,0.29045714285714286,1
5fdd57d8f9af8b16e6675e0f,"[{""userID"": 9048, ""milesRequested"": 30, ""WhPerMile"": 450, ""minutesAvailable"": 300, ""modifiedAt"": ""Tue, 01 Dec 2020 17:32:55 GMT"", ""paymentRequired"": true, ""requestedDeparture"": ""Tue, 01 Dec 2020 22:32:45 GMT"", ""kWhRequested"": 13.5}, {""userID"": 9048, ""milesRequested"": 30, ""WhPerMile"": 450, ""minutesAvailable"": 180, ""modifiedAt"": ""Tue, 01 Dec 2020 17:33:14 GMT"", ""paymentRequired"": true, ""requestedDeparture"": ""Tue, 01 Dec 2020 20:32:45 GMT"", ""kWhRequested"": 13.5}]",9048.0,5fdd57d8f9af8b16e6675e0f,2-39-139-28,CA-303,2,39,2020-12-01 17:32:45+00:00,2020-12-02 02:10:17+00:00,10.166,2020-12-01 20:29:36+00:00,America/Los_Angeles,450.0,30.0,300.0,13.5,2020-12-01 22:32:45+00:00,2020-12-01 17:32:55+00:00,32.0,32.0,35,0.29045714285714286,2
5fdd57d8f9af8b16e6675e0f,"[{""userID"": 9048, ""milesRequested"": 30, ""WhPerMile"": 450, ""minutesAvailable"": 300, ""modifiedAt"": ""Tue, 01 Dec 2020 17:32:55 GMT"", ""paymentRequired"": true, ""requestedDeparture"": ""Tue, 01 Dec 2020 22:32:45 GMT"", ""kWhRequested"": 13.5}, {""userID"": 9048, ""milesRequested"": 30, ""WhPerMile"": 450, ""minutesAvailable"": 180, ""modifiedAt"": ""Tue, 01 Dec 2020 17:33:14 GMT"", ""paymentRequired"": true, ""requestedDeparture"": ""Tue, 01 Dec 2020 20:32:45 GMT"", ""kWhRequested"": 13.5}]",9048.0,5fdd57d8f9af8b16e6675e0f,2-39-139-28,CA-303,2,39,2020-12-01 17:32:45+00:00,2020-12-02 02:10:17+00:00,10.166,2020-12-01 20:29:36+00:00,America/Los_Angeles,450.0,30.0,300.0,13.5,2020-12-01 22:32:45+00:00,2020-12-01 17:32:55+00:00,32.0,32.0,35,0.29045714285714286,3
